user_id,round_index,phase,scenario_id,bundle_id,order_ids,is_chosen,is_oracle,legal,score,earnings,total_time_seconds,travel_time_seconds,local_travel_time_seconds,cross_city_travel_time_seconds,effective_pick_time_seconds,shared_item_savings_seconds,ending_city,regret_to_best,score_ratio_to_best,deployed_score,deployed_total_time_seconds,deployed_regret_to_best,deployed_score_ratio_to_best,is_oracle_deployed
u_be220d75919312ba,4,A,mainGameScenario4,mainGameScenario4::mainGameOrder15|mainGameOrder16,"[""mainGameOrder15"",""mainGameOrder16""]",0,0,1,0.957447,36.0,37.6,16.0,6.0,10.0,21.6,3.8,Berkeley,0.288121,0.711879,0.909091,39.6,0.292929,0.707071,0
u_be220d75919312ba,4,A,mainGameScenario4,mainGameScenario4::mainGameOrder13|mainGameOrder14|mainGameOrder15,"[""mainGameOrder13"",""mainGameOrder14"",""mainGameOrder15""]",0,1,1,1.344956,54.0,40.15,15.55,5.55,10.0,24.6,4.85,Berkeley,0.0,1.0,1.285714,42.0,0.0,1.0,1
u_be220d75919312ba,4,A,mainGameScenario4,mainGameScenario4::mainGameOrder13|mainGameOrder14|mainGameOrder16,"[""mainGameOrder13"",""mainGameOrder14"",""mainGameOrder16""]",0,0,1,1.158749,50.0,43.15,18.55,8.55,10.0,24.6,5.25,Berkeley,0.138449,0.861551,1.086957,46.0,0.154589,0.845411,0
u_be220d75919312ba,4,A,mainGameScenario4,mainGameScenario4::mainGameOrder13|mainGameOrder15|mainGameOrder16,"[""mainGameOrder13"",""mainGameOrder15"",""mainGameOrder16""]",0,0,1,1.148429,53.0,46.15,18.55,8.55,10.0,27.6,6.45,Berkeley,0.146122,0.853878,1.081633,49.0,0.15873,0.84127,0
u_be220d75919312ba,4,A,mainGameScenario4,mainGameScenario4::mainGameOrder14|mainGameOrder15|mainGameOrder16,"[""mainGameOrder14"",""mainGameOrder15"",""mainGameOrder16""]",0,0,1,1.159737,53.0,45.7,17.5,7.5,10.0,28.2,5.5,Berkeley,0.137714,0.862286,1.099585,48.2,0.144767,0.855233,0
u_be220d75919312ba,5,A,mainGameScenario5,mainGameScenario5::mainGameOrder17,"[""mainGameOrder17""]",0,0,1,0.651163,14.0,21.5,14.0,4.0,10.0,7.5,0.0,Oakland,0.329145,0.670855,0.651163,21.5,0.291073,0.708927,0
u_be220d75919312ba,5,A,mainGameScenario5,mainGameScenario5::mainGameOrder18,"[""mainGameOrder18""]",0,0,1,0.701754,20.0,28.5,16.7,5.7,11.0,11.8,0.0,Piedmont,0.277023,0.722977,0.701754,28.5,0.235993,0.764007,0
u_be220d75919312ba,5,A,mainGameScenario5,mainGameScenario5::mainGameOrder19,"[""mainGameOrder19""]",0,0,1,0.764045,17.0,22.25,13.25,3.25,10.0,9.0,0.0,Oakland,0.212849,0.787151,0.764045,22.25,0.168177,0.831823,0
u_be220d75919312ba,5,A,mainGameScenario5,mainGameScenario5::mainGameOrder20,"[""mainGameOrder20""]",0,0,1,0.562771,13.0,23.1,15.0,4.0,11.0,8.1,0.0,Piedmont,0.42021,0.57979,0.562771,23.1,0.387306,0.612694,0
u_be220d75919312ba,5,A,mainGameScenario5,mainGameScenario5::mainGameOrder17|mainGameOrder19,"[""mainGameOrder17"",""mainGameOrder19""]",0,1,1,0.970646,31.0,31.9375,15.4375,5.4375,10.0,16.5,1.8125,Oakland,0.0,1.0,0.918519,33.75,0.0,1.0,1
u_be220d75919312ba,5,A,mainGameScenario5,mainGameScenario5::mainGameOrder18|mainGameOrder20,"[""mainGameOrder18"",""mainGameOrder20""]",1,0,1,0.897349,33.0,36.775,18.275,7.275,11.0,18.5,3.825,Piedmont,0.075514,0.924486,0.841837,39.2,0.083484,0.916516,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder21,"[""mainGameOrder21""]",0,0,1,1.0,19.0,19.0,6.25,1.25,5.0,12.75,0.0,Oakland,0.418478,0.581522,1.0,19.0,0.378906,0.621094,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder22,"[""mainGameOrder22""]",0,0,1,1.442623,22.0,15.25,7.0,2.0,5.0,8.25,0.0,Oakland,0.161083,0.838917,1.442623,15.25,0.103996,0.896004,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder23,"[""mainGameOrder23""]",0,0,1,1.246753,24.0,19.25,11.0,6.0,5.0,8.25,0.0,Oakland,0.274986,0.725014,1.246753,19.25,0.225649,0.774351,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder24,"[""mainGameOrder24""]",0,0,1,1.074627,18.0,16.75,7.0,2.0,5.0,9.75,0.0,Oakland,0.375081,0.624919,1.074627,16.75,0.332556,0.667444,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder21|mainGameOrder22,"[""mainGameOrder21"",""mainGameOrder22""]",0,0,1,1.480813,41.0,27.6875,7.4375,2.4375,5.0,20.25,1.5625,Oakland,0.138875,0.861125,1.438596,28.5,0.106497,0.893503,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder21|mainGameOrder23,"[""mainGameOrder21"",""mainGameOrder23""]",0,0,1,1.436326,43.0,29.9375,10.4375,5.4375,5.0,19.5,3.3125,Oakland,0.164745,0.835255,1.354331,31.75,0.158834,0.841166,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder21|mainGameOrder24,"[""mainGameOrder21"",""mainGameOrder24""]",0,0,1,1.235908,37.0,29.9375,7.4375,2.4375,5.0,22.5,0.8125,Oakland,0.281293,0.718707,1.203252,30.75,0.252668,0.747332,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder22|mainGameOrder23,"[""mainGameOrder22"",""mainGameOrder23""]",0,1,1,1.719626,46.0,26.75,11.0,6.0,5.0,15.75,2.75,Oakland,0.0,1.0,1.6,28.75,0.00625,0.99375,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder22|mainGameOrder24,"[""mainGameOrder22"",""mainGameOrder24""]",0,0,1,1.584158,40.0,25.25,8.0,3.0,5.0,17.25,1.75,Oakland,0.078777,0.921223,1.52381,26.25,0.053571,0.946429,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder23|mainGameOrder24,"[""mainGameOrder23"",""mainGameOrder24""]",0,0,1,1.486726,42.0,28.25,11.0,6.0,5.0,17.25,2.75,Oakland,0.135437,0.864563,1.38843,30.25,0.137655,0.862345,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder21|mainGameOrder22|mainGameOrder23,"[""mainGameOrder21"",""mainGameOrder22"",""mainGameOrder23""]",1,0,1,1.702128,65.0,38.1875,11.9375,6.9375,5.0,26.25,5.3125,Oakland,0.010176,0.989824,1.604938,40.5,0.003183,0.996817,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder21|mainGameOrder22|mainGameOrder24,"[""mainGameOrder21"",""mainGameOrder22"",""mainGameOrder24""]",0,0,1,1.545008,59.0,38.1875,8.9375,3.9375,5.0,29.25,2.8125,Oakland,0.101544,0.898456,1.493671,39.5,0.07229,0.92771,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder21|mainGameOrder23|mainGameOrder24,"[""mainGameOrder21"",""mainGameOrder23"",""mainGameOrder24""]",0,0,1,1.508501,61.0,40.4375,11.9375,6.9375,5.0,28.5,4.5625,Oakland,0.122774,0.877226,1.426901,42.75,0.113761,0.886239,0
u_be220d75919312ba,6,A,mainGameScenario6,mainGameScenario6::mainGameOrder22|mainGameOrder23|mainGameOrder24,"[""mainGameOrder22"",""mainGameOrder23"",""mainGameOrder24""]",0,0,1,1.718121,64.0,37.25,12.5,7.5,5.0,24.75,4.0,Oakland,0.000875,0.999125,1.610063,39.75,0.0,1.0,1
u_be220d75919312ba,7,A,mainGameScenario7,mainGameScenario7::mainGameOrder25,"[""mainGameOrder25""]",0,0,1,0.685714,12.0,17.5,4.0,4.0,0.0,13.5,0.0,Oakland,0.635714,0.364286,0.685714,17.5,0.632653,0.367347,0
u_be220d75919312ba,7,A,mainGameScenario7,mainGameScenario7::mainGameOrder26,"[""mainGameOrder26""]",0,0,1,0.790698,17.0,21.5,9.8,3.8,6.0,11.7,0.0,Emeryville,0.579942,0.420058,0.790698,21.5,0.576412,0.423588,0
u_be220d75919312ba,7,A,mainGameScenario7,mainGameScenario7::mainGameOrder27,"[""mainGameOrder27""]",0,0,1,1.615385,21.0,13.0,3.25,3.25,0.0,9.75,0.0,Oakland,0.141827,0.858173,1.615385,13.0,0.134615,0.865385,0
u_be220d75919312ba,7,A,mainGameScenario7,mainGameScenario7::mainGameOrder28,"[""mainGameOrder28""]",0,0,1,1.866667,21.0,11.25,1.5,1.5,0.0,9.75,0.0,Oakland,0.008333,0.991667,1.866667,11.25,0.0,1.0,1
u_be220d75919312ba,7,A,mainGameScenario7,mainGameScenario7::mainGameOrder25|mainGameOrder27,"[""mainGameOrder25"",""mainGameOrder27""]",0,0,1,1.213793,33.0,27.1875,5.4375,5.4375,0.0,21.75,3.3125,Oakland,0.355172,0.644828,1.137931,29.0,0.390394,0.609606,0
u_be220d75919312ba,7,A,mainGameScenario7,mainGameScenario7::mainGameOrder25|mainGameOrder28,"[""mainGameOrder25"",""mainGameOrder28""]",0,0,1,1.205479,33.0,27.375,4.125,4.125,0.0,23.25,1.375,Oakland,0.359589,0.640411,1.147826,28.75,0.385093,0.614907,0
u_be220d75919312ba,7,A,mainGameScenario7,mainGameScenario7::mainGameOrder27|mainGameOrder28,"[""mainGameOrder27"",""mainGameOrder28""]",0,1,1,1.882353,42.0,22.3125,3.5625,3.5625,0.0,18.75,1.9375,Oakland,0.0,1.0,1.787234,23.5,0.042553,0.957447,0
u_be220d75919312ba,7,A,mainGameScenario7,mainGameScenario7::mainGameOrder25|mainGameOrder27|mainGameOrder28,"[""mainGameOrder25"",""mainGameOrder27"",""mainGameOrder28""]",1,0,1,1.447236,54.0,37.3125,6.5625,6.5625,0.0,30.75,4.4375,Oakland,0.231156,0.768844,1.367089,39.5,0.267631,0.732369,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29,"[""mainGameOrder29""]",0,0,1,1.511111,17.0,11.25,3.0,3.0,0.0,8.25,0.0,Oakland,0.049462,0.950538,1.511111,11.25,0.0,1.0,1
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder30,"[""mainGameOrder30""]",0,0,1,0.769231,15.0,19.5,5.25,5.25,0.0,14.25,0.0,Oakland,0.516129,0.483871,0.769231,19.5,0.49095,0.50905,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder31,"[""mainGameOrder31""]",0,0,1,0.84507,15.0,17.75,3.5,3.5,0.0,14.25,0.0,Oakland,0.468423,0.531577,0.84507,17.75,0.440762,0.559238,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder32,"[""mainGameOrder32""]",0,0,1,1.244444,14.0,11.25,3.0,3.0,0.0,8.25,0.0,Oakland,0.217204,0.782796,1.244444,11.25,0.176471,0.823529,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder30,"[""mainGameOrder29"",""mainGameOrder30""]",0,0,1,1.115468,32.0,28.6875,6.1875,6.1875,0.0,22.5,2.0625,Oakland,0.298334,0.701666,1.04065,30.75,0.311334,0.688666,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder31,"[""mainGameOrder29"",""mainGameOrder31""]",0,0,1,1.16895,32.0,27.375,4.875,4.875,0.0,22.5,1.625,Oakland,0.264693,0.735307,1.103448,29.0,0.269777,0.730223,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder32,"[""mainGameOrder29"",""mainGameOrder32""]",0,1,1,1.589744,31.0,19.5,4.5,4.5,0.0,15.0,3.0,Oakland,0.0,1.0,1.47619,21.0,0.023109,0.976891,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder30|mainGameOrder31,"[""mainGameOrder30"",""mainGameOrder31""]",0,0,1,0.914286,30.0,32.8125,6.5625,6.5625,0.0,26.25,4.4375,Oakland,0.424885,0.575115,0.857143,35.0,0.432773,0.567227,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder30|mainGameOrder32,"[""mainGameOrder30"",""mainGameOrder32""]",0,0,1,1.010893,29.0,28.6875,6.1875,6.1875,0.0,22.5,2.0625,Oakland,0.364116,0.635884,0.943089,30.75,0.375897,0.624103,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder31|mainGameOrder32,"[""mainGameOrder31"",""mainGameOrder32""]",0,0,1,1.059361,29.0,27.375,4.875,4.875,0.0,22.5,1.625,Oakland,0.333628,0.666372,1.0,29.0,0.338235,0.661765,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder30|mainGameOrder31,"[""mainGameOrder29"",""mainGameOrder30"",""mainGameOrder31""]",1,0,1,1.085137,47.0,43.3125,8.8125,8.8125,0.0,34.5,5.1875,Oakland,0.317414,0.682586,1.016216,46.25,0.327504,0.672496,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder30|mainGameOrder32,"[""mainGameOrder29"",""mainGameOrder30"",""mainGameOrder32""]",0,0,1,1.220564,46.0,37.6875,8.4375,8.4375,0.0,29.25,4.3125,Oakland,0.232226,0.767774,1.135802,40.5,0.248366,0.751634,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder31|mainGameOrder32,"[""mainGameOrder29"",""mainGameOrder31"",""mainGameOrder32""]",0,0,1,1.264605,46.0,36.375,7.125,7.125,0.0,29.25,3.875,Oakland,0.204523,0.795477,1.187097,38.75,0.214421,0.785579,0
u_be220d75919312ba,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder30|mainGameOrder31|mainGameOrder32,"[""mainGameOrder30"",""mainGameOrder31"",""mainGameOrder32""]",0,0,1,1.015873,44.0,43.3125,8.8125,8.8125,0.0,34.5,5.1875,Oakland,0.360983,0.639017,0.951351,46.25,0.370429,0.629571,0
u_3ae7fff936b7f5f7,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1,"[""mainGameOrder1""]",0,1,1,2.037037,22.0,10.8,1.8,1.8,0.0,9.0,0.0,Berkeley,0.0,1.0,2.037037,10.8,0.0,1.0,1
u_3ae7fff936b7f5f7,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder2,"[""mainGameOrder2""]",0,0,1,1.527778,22.0,14.4,5.4,5.4,0.0,9.0,0.0,Berkeley,0.25,0.75,1.527778,14.4,0.25,0.75,0
u_3ae7fff936b7f5f7,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder3,"[""mainGameOrder3""]",0,0,1,1.153846,15.0,13.0,5.2,5.2,0.0,7.8,0.0,Berkeley,0.433566,0.566434,1.153846,13.0,0.433566,0.566434,0
u_3ae7fff936b7f5f7,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder4,"[""mainGameOrder4""]",1,0,1,0.827586,18.0,21.75,12.0,2.0,10.0,9.75,0.0,Oakland,0.59373,0.40627,0.827586,21.75,0.59373,0.40627,0
u_3ae7fff936b7f5f7,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1|mainGameOrder2,"[""mainGameOrder1"",""mainGameOrder2""]",0,0,1,1.929825,44.0,22.8,5.4,5.4,0.0,17.4,2.4,Berkeley,0.052632,0.947368,1.788618,24.6,0.121951,0.878049,0
u_3ae7fff936b7f5f7,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1|mainGameOrder3,"[""mainGameOrder1"",""mainGameOrder3""]",0,0,1,1.882952,37.0,19.65,5.25,5.25,0.0,14.4,4.15,Berkeley,0.075642,0.924358,1.728972,21.4,0.151232,0.848768,0
u_3ae7fff936b7f5f7,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder2|mainGameOrder3,"[""mainGameOrder2"",""mainGameOrder3""]",0,0,1,1.532091,37.0,24.15,7.95,7.95,0.0,16.2,3.25,Berkeley,0.247883,0.752117,1.380597,26.8,0.322252,0.677748,0
u_3ae7fff936b7f5f7,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1|mainGameOrder2|mainGameOrder3,"[""mainGameOrder1"",""mainGameOrder2"",""mainGameOrder3""]",0,0,1,1.838006,59.0,32.1,9.3,9.3,0.0,22.8,6.1,Berkeley,0.097706,0.902294,1.676136,35.2,0.177169,0.822831,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5,"[""mainGameOrder5""]",0,0,1,0.888889,24.0,27.0,15.0,5.0,10.0,12.0,0.0,Berkeley,0.304708,0.695292,0.888889,27.0,0.264783,0.735217,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder6,"[""mainGameOrder6""]",0,0,1,0.590551,15.0,25.4,14.0,4.0,10.0,11.4,0.0,Berkeley,0.538069,0.461931,0.590551,25.4,0.511544,0.488456,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder7,"[""mainGameOrder7""]",0,0,1,0.625,15.0,24.0,12.6,2.6,10.0,11.4,0.0,Berkeley,0.511123,0.488877,0.625,24.0,0.483051,0.516949,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder8,"[""mainGameOrder8""]",0,0,1,0.961538,20.0,20.8,13.0,3.0,10.0,7.8,0.0,Berkeley,0.247881,0.752119,0.961538,20.8,0.204694,0.795306,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder6,"[""mainGameOrder5"",""mainGameOrder6""]",0,0,1,1.033113,39.0,37.75,16.75,6.75,10.0,21.0,4.65,Berkeley,0.191896,0.808104,0.975,40.0,0.193559,0.806441,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder7,"[""mainGameOrder5"",""mainGameOrder7""]",0,0,1,1.045576,39.0,37.3,15.7,5.7,10.0,21.6,3.7,Berkeley,0.182147,0.817853,0.994898,39.2,0.177101,0.822899,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder8,"[""mainGameOrder5"",""mainGameOrder8""]",0,0,1,1.271676,44.0,34.6,16.0,6.0,10.0,18.6,3.2,Berkeley,0.00529,0.99471,1.202186,36.6,0.00565,0.99435,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder6|mainGameOrder7,"[""mainGameOrder6"",""mainGameOrder7""]",0,0,1,0.863309,30.0,34.75,14.95,4.95,10.0,19.8,4.65,Berkeley,0.324716,0.675284,0.824176,36.4,0.318309,0.681691,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder6|mainGameOrder8,"[""mainGameOrder6"",""mainGameOrder8""]",0,0,1,1.033973,35.0,33.85,15.25,5.25,10.0,18.6,2.35,Berkeley,0.191222,0.808778,0.983146,35.6,0.186822,0.813178,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder7|mainGameOrder8,"[""mainGameOrder7"",""mainGameOrder8""]",0,0,1,1.047904,35.0,33.4,14.2,4.2,10.0,19.2,1.4,Berkeley,0.180326,0.819674,1.005747,34.8,0.168128,0.831872,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder6|mainGameOrder7,"[""mainGameOrder5"",""mainGameOrder6"",""mainGameOrder7""]",1,0,1,1.122661,54.0,48.1,18.7,8.7,10.0,29.4,8.3,Berkeley,0.121851,0.878149,1.058824,51.0,0.124227,0.875773,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder6|mainGameOrder8,"[""mainGameOrder5"",""mainGameOrder6"",""mainGameOrder8""]",0,0,1,1.266094,59.0,46.6,19.0,9.0,10.0,27.6,6.6,Berkeley,0.009657,0.990343,1.189516,49.6,0.016129,0.983871,0
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder7|mainGameOrder8,"[""mainGameOrder5"",""mainGameOrder7"",""mainGameOrder8""]",0,1,1,1.27844,59.0,46.15,17.95,7.95,10.0,28.2,5.65,Berkeley,0.0,1.0,1.209016,48.8,0.0,1.0,1
u_3ae7fff936b7f5f7,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder6|mainGameOrder7|mainGameOrder8,"[""mainGameOrder6"",""mainGameOrder7"",""mainGameOrder8""]",0,0,1,1.131222,50.0,44.2,17.2,7.2,10.0,27.0,6.0,Berkeley,0.115155,0.884845,1.072961,46.6,0.112534,0.887466,0
u_b20167696a763e7f,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1,"[""mainGameOrder1""]",0,1,1,2.037037,22.0,10.8,1.8,1.8,0.0,9.0,0.0,Berkeley,0.0,1.0,2.037037,10.8,0.0,1.0,1
u_b20167696a763e7f,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder2,"[""mainGameOrder2""]",0,0,1,1.527778,22.0,14.4,5.4,5.4,0.0,9.0,0.0,Berkeley,0.25,0.75,1.527778,14.4,0.25,0.75,0
u_b20167696a763e7f,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder3,"[""mainGameOrder3""]",0,0,1,1.153846,15.0,13.0,5.2,5.2,0.0,7.8,0.0,Berkeley,0.433566,0.566434,1.153846,13.0,0.433566,0.566434,0
u_b20167696a763e7f,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder4,"[""mainGameOrder4""]",0,0,1,0.827586,18.0,21.75,12.0,2.0,10.0,9.75,0.0,Oakland,0.59373,0.40627,0.827586,21.75,0.59373,0.40627,0
u_b20167696a763e7f,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1|mainGameOrder2,"[""mainGameOrder1"",""mainGameOrder2""]",0,0,1,1.929825,44.0,22.8,5.4,5.4,0.0,17.4,2.4,Berkeley,0.052632,0.947368,1.788618,24.6,0.121951,0.878049,0
u_b20167696a763e7f,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1|mainGameOrder3,"[""mainGameOrder1"",""mainGameOrder3""]",0,0,1,1.882952,37.0,19.65,5.25,5.25,0.0,14.4,4.15,Berkeley,0.075642,0.924358,1.728972,21.4,0.151232,0.848768,0
u_b20167696a763e7f,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder2|mainGameOrder3,"[""mainGameOrder2"",""mainGameOrder3""]",0,0,1,1.532091,37.0,24.15,7.95,7.95,0.0,16.2,3.25,Berkeley,0.247883,0.752117,1.380597,26.8,0.322252,0.677748,0
u_b20167696a763e7f,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1|mainGameOrder2|mainGameOrder3,"[""mainGameOrder1"",""mainGameOrder2"",""mainGameOrder3""]",1,0,1,1.838006,59.0,32.1,9.3,9.3,0.0,22.8,6.1,Berkeley,0.097706,0.902294,1.676136,35.2,0.177169,0.822831,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5,"[""mainGameOrder5""]",0,0,1,1.411765,24.0,17.0,5.0,5.0,0.0,12.0,0.0,Berkeley,0.237647,0.762353,1.411765,17.0,0.237647,0.762353,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder6,"[""mainGameOrder6""]",0,0,1,0.974026,15.0,15.4,4.0,4.0,0.0,11.4,0.0,Berkeley,0.474026,0.525974,0.974026,15.4,0.474026,0.525974,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder7,"[""mainGameOrder7""]",0,0,1,1.071429,15.0,14.0,2.6,2.6,0.0,11.4,0.0,Berkeley,0.421429,0.578571,1.071429,14.0,0.421429,0.578571,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder8,"[""mainGameOrder8""]",0,1,1,1.851852,20.0,10.8,3.0,3.0,0.0,7.8,0.0,Berkeley,0.0,1.0,1.851852,10.8,0.0,1.0,1
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder6,"[""mainGameOrder5"",""mainGameOrder6""]",0,0,1,1.405405,39.0,27.75,6.75,6.75,0.0,21.0,4.65,Berkeley,0.241081,0.758919,1.3,30.0,0.298,0.702,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder7,"[""mainGameOrder5"",""mainGameOrder7""]",0,0,1,1.428571,39.0,27.3,5.7,5.7,0.0,21.6,3.7,Berkeley,0.228571,0.771429,1.335616,29.2,0.278767,0.721233,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder8,"[""mainGameOrder5"",""mainGameOrder8""]",0,0,1,1.788618,44.0,24.6,6.0,6.0,0.0,18.6,3.2,Berkeley,0.034146,0.965854,1.654135,26.6,0.106767,0.893233,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder6|mainGameOrder7,"[""mainGameOrder6"",""mainGameOrder7""]",0,0,1,1.212121,30.0,24.75,4.95,4.95,0.0,19.8,4.65,Berkeley,0.345455,0.654545,1.136364,26.4,0.386364,0.613636,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder6|mainGameOrder8,"[""mainGameOrder6"",""mainGameOrder8""]",0,0,1,1.467505,35.0,23.85,5.25,5.25,0.0,18.6,2.35,Berkeley,0.207547,0.792453,1.367188,25.6,0.261719,0.738281,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder7|mainGameOrder8,"[""mainGameOrder7"",""mainGameOrder8""]",0,0,1,1.495726,35.0,23.4,4.2,4.2,0.0,19.2,1.4,Berkeley,0.192308,0.807692,1.41129,24.8,0.237903,0.762097,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder6|mainGameOrder7,"[""mainGameOrder5"",""mainGameOrder6"",""mainGameOrder7""]",0,0,1,1.417323,54.0,38.1,8.7,8.7,0.0,29.4,8.3,Berkeley,0.234646,0.765354,1.317073,41.0,0.28878,0.71122,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder6|mainGameOrder8,"[""mainGameOrder5"",""mainGameOrder6"",""mainGameOrder8""]",0,0,1,1.612022,59.0,36.6,9.0,9.0,0.0,27.6,6.6,Berkeley,0.129508,0.870492,1.489899,39.6,0.195455,0.804545,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder7|mainGameOrder8,"[""mainGameOrder5"",""mainGameOrder7"",""mainGameOrder8""]",1,0,1,1.632089,59.0,36.15,7.95,7.95,0.0,28.2,5.65,Berkeley,0.118672,0.881328,1.520619,38.8,0.178866,0.821134,0
u_b20167696a763e7f,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder6|mainGameOrder7|mainGameOrder8,"[""mainGameOrder6"",""mainGameOrder7"",""mainGameOrder8""]",0,0,1,1.461988,50.0,34.2,7.2,7.2,0.0,27.0,6.0,Berkeley,0.210526,0.789474,1.36612,36.6,0.262295,0.737705,0
